Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
297	:	1790078227.422	  4776.052	0	34144	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-56B.yaml --json results/1c/hbm1/champsim/657.xz_s-56B.json traces/657.xz_s-56B.champsimtrace.xz
282	:	1790076079.168	  7266.174	0	34243	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-1B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-1B.json traces/649.fotonik3d_s-1B.champsimtrace.xz
296	:	1790078204.702	  5945.124	0	34231	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-4994B.yaml --json results/1c/hbm1/champsim/657.xz_s-4994B.json traces/657.xz_s-4994B.champsimtrace.xz
218	:	1790055296.547	 28973.705	0	34690	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-1536B.yaml --json results/1c/hbm1/champsim/605.mcf_s-1536B.json traces/605.mcf_s-1536B.champsimtrace.xz
295	:	1790078136.432	  7258.779	0	34290	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-3167B.yaml --json results/1c/hbm1/champsim/657.xz_s-3167B.json traces/657.xz_s-3167B.champsimtrace.xz
294	:	1790077873.207	  7860.813	0	34438	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-2302B.yaml --json results/1c/hbm1/champsim/657.xz_s-2302B.json traces/657.xz_s-2302B.champsimtrace.xz
293	:	1790077866.209	  8431.540	0	34337	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-842B.yaml --json results/1c/hbm1/champsim/654.roms_s-842B.json traces/654.roms_s-842B.champsimtrace.xz
291	:	1790077711.514	  9009.519	0	34394	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-294B.yaml --json results/1c/hbm1/champsim/654.roms_s-294B.json traces/654.roms_s-294B.champsimtrace.xz
289	:	1790077561.041	 10083.196	0	34554	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1613B.yaml --json results/1c/hbm1/champsim/654.roms_s-1613B.json traces/654.roms_s-1613B.champsimtrace.xz
285	:	1790076906.274	 11302.814	0	34577	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1007B.yaml --json results/1c/hbm1/champsim/654.roms_s-1007B.json traces/654.roms_s-1007B.champsimtrace.xz
309	:	1790081946.062	  6299.868	0	34899	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-1080B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-1080B.json traces/603.bwaves_s-1080B.champsimtrace.xz
314	:	1790082521.335	  5767.342	0	34908	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-5359B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-5359B.json traces/603.bwaves_s-5359B.champsimtrace.xz
281	:	1790076042.411	 12283.358	0	34696	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-1176B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-1176B.json traces/649.fotonik3d_s-1176B.champsimtrace.xz
313	:	1790082476.944	  5915.161	0	34883	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-3699B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-3699B.json traces/603.bwaves_s-3699B.champsimtrace.xz
287	:	1790077478.523	 11248.816	0	34599	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1070B.yaml --json results/1c/hbm1/champsim/654.roms_s-1070B.json traces/654.roms_s-1070B.champsimtrace.xz
302	:	1790080368.406	  8372.138	0	34991	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/600.perlbench_s-1273B.yaml --json results/1c/hbm1_llc/champsim/600.perlbench_s-1273B.json traces/600.perlbench_s-1273B.champsimtrace.xz
290	:	1790077616.366	 11152.669	0	34552	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-293B.yaml --json results/1c/hbm1/champsim/654.roms_s-293B.json traces/654.roms_s-293B.champsimtrace.xz
284	:	1790076612.859	 12265.298	0	34657	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-8225B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-8225B.json traces/649.fotonik3d_s-8225B.champsimtrace.xz
283	:	1790076230.721	 12666.256	0	34429	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-7084B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-7084B.json traces/649.fotonik3d_s-7084B.champsimtrace.xz
303	:	1790080546.023	  8490.595	0	35040	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/600.perlbench_s-210B.yaml --json results/1c/hbm1_llc/champsim/600.perlbench_s-210B.json traces/600.perlbench_s-210B.champsimtrace.xz
304	:	1790080633.219	  8564.866	0	34996	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/600.perlbench_s-570B.yaml --json results/1c/hbm1_llc/champsim/600.perlbench_s-570B.json traces/600.perlbench_s-570B.champsimtrace.xz
308	:	1790081676.807	  7790.153	0	34954	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/602.gcc_s-734B.yaml --json results/1c/hbm1_llc/champsim/602.gcc_s-734B.json traces/602.gcc_s-734B.champsimtrace.xz
292	:	1790077748.449	 11973.798	0	34614	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-523B.yaml --json results/1c/hbm1/champsim/654.roms_s-523B.json traces/654.roms_s-523B.champsimtrace.xz
307	:	1790081600.530	  8395.536	0	35152	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/602.gcc_s-2375B.yaml --json results/1c/hbm1_llc/champsim/602.gcc_s-2375B.json traces/602.gcc_s-2375B.champsimtrace.xz
288	:	1790077529.074	 12630.757	0	34632	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1390B.yaml --json results/1c/hbm1/champsim/654.roms_s-1390B.json traces/654.roms_s-1390B.champsimtrace.xz
219	:	1790055453.794	 34812.223	0	34694	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-1554B.yaml --json results/1c/hbm1/champsim/605.mcf_s-1554B.json traces/605.mcf_s-1554B.champsimtrace.xz
280	:	1790076034.637	 14646.936	0	34668	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-10881B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-10881B.json traces/649.fotonik3d_s-10881B.champsimtrace.xz
312	:	1790082455.232	 10109.485	0	35005	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-2931B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-2931B.json traces/603.bwaves_s-2931B.champsimtrace.xz
305	:	1790080649.851	 12320.230	0	35383	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/602.gcc_s-1850B.yaml --json results/1c/hbm1_llc/champsim/602.gcc_s-1850B.json traces/602.gcc_s-1850B.champsimtrace.xz
328	:	1790088325.780	  5738.190	0	34937	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/607.cactuBSSN_s-4248B.yaml --json results/1c/hbm1_llc/champsim/607.cactuBSSN_s-4248B.json traces/607.cactuBSSN_s-4248B.champsimtrace.xz
315	:	1790082736.146	 11972.321	0	35374	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-891B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-891B.json traces/603.bwaves_s-891B.champsimtrace.xz
310	:	1790082289.560	 12879.263	0	35364	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-1740B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-1740B.json traces/603.bwaves_s-1740B.champsimtrace.xz
311	:	1790082376.383	 12919.151	0	35351	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-2609B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-2609B.json traces/603.bwaves_s-2609B.champsimtrace.xz
319	:	1790084270.260	 12730.967	0	35474	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/605.mcf_s-1644B.yaml --json results/1c/hbm1_llc/champsim/605.mcf_s-1644B.json traces/605.mcf_s-1644B.champsimtrace.xz
335	:	1790089036.626	  8478.700	0	34984	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-575B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-575B.json traces/621.wrf_s-575B.champsimtrace.xz
336	:	1790089198.091	  8355.145	0	35032	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-6673B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-6673B.json traces/621.wrf_s-6673B.champsimtrace.xz
337	:	1790089466.975	  8297.401	0	35023	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-8065B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-8065B.json traces/621.wrf_s-8065B.champsimtrace.xz
338	:	1790089722.257	  8151.378	0	35043	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-8100B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-8100B.json traces/621.wrf_s-8100B.champsimtrace.xz
